service_date,route_id,trip_id,stop_id,arrival_time,departure_time,stop_sequence,direction_id,direction
2025-01-05,Orange,trip_08839,stop_020,06:19:00,06:20:00,15,1,Inbound
2025-01-06,Red,trip_08840,stop_021,07:20:00,07:21:00,16,0,Outbound
2025-01-07,Orange,trip_08841,stop_022,08:21:00,08:22:00,17,1,Inbound
2025-01-08,Red,trip_08842,stop_023,09:22:00,09:23:00,18,0,Outbound
2025-01-09,Orange,trip_08843,stop_024,10:23:00,10:24:00,19,1,Inbound
2025-01-10,Red,trip_08844,stop_025,11:24:00,11:25:00,20,0,Outbound
2025-01-11,Orange,trip_08845,stop_026,12:25:00,12:26:00,21,1,Inbound
2025-01-12,Red,trip_08846,stop_027,13:26:00,13:27:00,22,0,Outbound
2025-01-13,Orange,trip_08847,stop_028,14:27:00,14:28:00,23,1,Inbound
2025-01-14,Red,trip_08848,stop_029,15:28:00,15:29:00,24,0,Outbound
2025-01-15,Orange,trip_08849,stop_030,16:29:00,16:30:00,25,1,Inbound
2025-01-16,Red,trip_08850,stop_001,17:30:00,17:31:00,1,0,Outbound
2025-01-17,Orange,trip_08851,stop_002,18:31:00,18:32:00,2,1,Inbound
2025-01-18,Red,trip_08852,stop_003,19:32:00,19:33:00,3,0,Outbound
2025-01-19,Orange,trip_08853,stop_004,20:33:00,20:34:00,4,1,Inbound
2025-01-20,Red,trip_08854,stop_005,21:34:00,21:35:00,5,0,Outbound
2025-01-21,Orange,trip_08855,stop_006,22:35:00,22:36:00,6,1,Inbound
2025-01-22,Red,trip_08856,stop_007,05:36:00,05:37:00,7,0,Outbound
2025-01-23,Orange,trip_08857,stop_008,06:37:00,06:38:00,8,1,Inbound
2025-01-24,Red,trip_08858,stop_009,07:38:00,07:39:00,9,0,Outbound
2025-01-25,Orange,trip_08859,stop_010,08:39:00,08:40:00,10,1,Inbound
2025-01-26,Red,trip_08860,stop_011,09:40:00,09:41:00,11,0,Outbound
2025-01-27,Orange,trip_08861,stop_012,10:41:00,10:42:00,12,1,Inbound
2025-01-28,Red,trip_08862,stop_013,11:42:00,11:43:00,13,0,Outbound
2025-01-29,Orange,trip_08863,stop_014,12:43:00,12:44:00,14,1,Inbound
2025-01-30,Red,trip_08864,stop_015,13:44:00,13:45:00,15,0,Outbound
2025-01-31,Orange,trip_08865,stop_016,14:45:00,14:46:00,16,1,Inbound
2025-01-01,Red,trip_08866,stop_017,15:46:00,15:47:00,17,0,Outbound
2025-01-02,Orange,trip_08867,stop_018,16:47:00,16:48:00,18,1,Inbound
2025-01-03,Red,trip_08868,stop_019,17:48:00,17:49:00,19,0,Outbound
2025-01-04,Orange,trip_08869,stop_020,18:49:00,18:50:00,20,1,Inbound
2025-01-05,Red,trip_08870,stop_021,19:50:00,19:51:00,21,0,Outbound
2025-01-06,Orange,trip_08871,stop_022,20:51:00,20:52:00,22,1,Inbound
2025-01-07,Red,trip_08872,stop_023,21:52:00,21:53:00,23,0,Outbound
2025-01-08,Orange,trip_08873,stop_024,22:53:00,22:54:00,24,1,Inbound
2025-01-09,Red,trip_08874,stop_025,05:54:00,05:55:00,25,0,Outbound
2025-01-10,Orange,trip_08875,stop_026,06:55:00,06:56:00,1,1,Inbound
2025-01-11,Red,trip_08876,stop_027,07:56:00,07:57:00,2,0,Outbound
2025-01-12,Orange,trip_08877,stop_028,08:57:00,08:58:00,3,1,Inbound
2025-01-13,Red,trip_08878,stop_029,09:58:00,09:59:00,4,0,Outbound
2025-01-14,Orange,trip_08879,stop_030,10:59:00,10:00:00,5,1,Inbound
2025-01-15,Red,trip_08880,stop_001,11:00:00,11:01:00,6,0,Outbound
2025-01-16,Orange,trip_08881,stop_002,12:01:00,12:02:00,7,1,Inbound
2025-01-17,Red,trip_08882,stop_003,13:02:00,13:03:00,8,0,Outbound
2025-01-18,Orange,trip_08883,stop_004,14:03:00,14:04:00,9,1,Inbound
2025-01-19,Red,trip_08884,stop_005,15:04:00,15:05:00,10,0,Outbound
2025-01-20,Orange,trip_08885,stop_006,16:05:00,16:06:00,11,1,Inbound
2025-01-21,Red,trip_08886,stop_007,17:06:00,17:07:00,12,0,Outbound
2025-01-22,Orange,trip_08887,stop_008,18:07:00,18:08:00,13,1,Inbound
2025-01-23,Red,trip_08888,stop_009,19:08:00,19:09:00,14,0,Outbound
2025-01-24,Orange,trip_08889,stop_010,20:09:00,20:10:00,15,1,Inbound
2025-01-25,Red,trip_08890,stop_011,21:10:00,21:11:00,16,0,Outbound
2025-01-26,Orange,trip_08891,stop_012,22:11:00,22:12:00,17,1,Inbound
2025-01-27,Red,trip_08892,stop_013,05:12:00,05:13:00,18,0,Outbound
2025-01-28,Orange,trip_08893,stop_014,06:13:00,06:14:00,19,1,Inbound
2025-01-29,Red,trip_08894,stop_015,07:14:00,07:15:00,20,0,Outbound
2025-01-30,Orange,trip_08895,stop_016,08:15:00,08:16:00,21,1,Inbound
2025-01-31,Red,trip_08896,stop_017,09:16:00,09:17:00,22,0,Outbound
2025-01-01,Orange,trip_08897,stop_018,10:17:00,10:18:00,23,1,Inbound
2025-01-02,Red,trip_08898,stop_019,11:18:00,11:19:00,24,0,Outbound
2025-01-03,Orange,trip_08899,stop_020,12:19:00,12:20:00,25,1,Inbound
2025-01-04,Red,trip_08900,stop_021,13:20:00,13:21:00,1,0,Outbound
2025-01-05,Orange,trip_08901,stop_022,14:21:00,14:22:00,2,1,Inbound
2025-01-06,Red,trip_08902,stop_023,15:22:00,15:23:00,3,0,Outbound
2025-01-07,Orange,trip_08903,stop_024,16:23:00,16:24:00,4,1,Inbound
2025-01-08,Red,trip_08904,stop_025,17:24:00,17:25:00,5,0,Outbound
2025-01-09,Orange,trip_08905,stop_026,18:25:00,18:26:00,6,1,Inbound
2025-01-10,Red,trip_08906,stop_027,19:26:00,19:27:00,7,0,Outbound
2025-01-11,Orange,trip_08907,stop_028,20:27:00,20:28:00,8,1,Inbound
2025-01-12,Red,trip_08908,stop_029,21:28:00,21:29:00,9,0,Outbound
2025-01-13,Orange,trip_08909,stop_030,22:29:00,22:30:00,10,1,Inbound
2025-01-14,Red,trip_08910,stop_001,05:30:00,05:31:00,11,0,Outbound
2025-01-15,Orange,trip_08911,stop_002,06:31:00,06:32:00,12,1,Inbound
2025-01-16,Red,trip_08912,stop_003,07:32:00,07:33:00,13,0,Outbound
2025-01-17,Orange,trip_08913,stop_004,08:33:00,08:34:00,14,1,Inbound
2025-01-18,Red,trip_08914,stop_005,09:34:00,09:35:00,15,0,Outbound
2025-01-19,Orange,trip_08915,stop_006,10:35:00,10:36:00,16,1,Inbound
2025-01-20,Red,trip_08916,stop_007,11:36:00,11:37:00,17,0,Outbound
2025-01-21,Orange,trip_08917,stop_008,12:37:00,12:38:00,18,1,Inbound
2025-01-22,Red,trip_08918,stop_009,13:38:00,13:39:00,19,0,Outbound
2025-01-23,Orange,trip_08919,stop_010,14:39:00,14:40:00,20,1,Inbound
2025-01-24,Red,trip_08920,stop_011,15:40:00,15:41:00,21,0,Outbound
2025-01-25,Orange,trip_08921,stop_012,16:41:00,16:42:00,22,1,Inbound
2025-01-26,Red,trip_08922,stop_013,17:42:00,17:43:00,23,0,Outbound
2025-01-27,Orange,trip_08923,stop_014,18:43:00,18:44:00,24,1,Inbound
2025-01-28,Red,trip_08924,stop_015,19:44:00,19:45:00,25,0,Outbound
2025-01-29,Orange,trip_08925,stop_016,20:45:00,20:46:00,1,1,Inbound
2025-01-30,Red,trip_08926,stop_017,21:46:00,21:47:00,2,0,Outbound
2025-01-31,Orange,trip_08927,stop_018,22:47:00,22:48:00,3,1,Inbound
2025-01-01,Red,trip_08928,stop_019,05:48:00,05:49:00,4,0,Outbound
2025-01-02,Orange,trip_08929,stop_020,06:49:00,06:50:00,5,1,Inbound
2025-01-03,Red,trip_08930,stop_021,07:50:00,07:51:00,6,0,Outbound
2025-01-04,Orange,trip_08931,stop_022,08:51:00,08:52:00,7,1,Inbound
2025-01-05,Red,trip_08932,stop_023,09:52:00,09:53:00,8,0,Outbound
2025-01-06,Orange,trip_08933,stop_024,10:53:00,10:54:00,9,1,Inbound
2025-01-07,Red,trip_08934,stop_025,11:54:00,11:55:00,10,0,Outbound
2025-01-08,Orange,trip_08935,stop_026,12:55:00,12:56:00,11,1,Inbound
2025-01-09,Red,trip_08936,stop_027,13:56:00,13:57:00,12,0,Outbound
2025-01-10,Orange,trip_08937,stop_028,14:57:00,14:58:00,13,1,Inbound
2025-01-11,Red,trip_08938,stop_029,15:58:00,15:59:00,14,0,Outbound
2025-01-12,Orange,trip_08939,stop_030,16:59:00,16:00:00,15,1,Inbound
2025-01-13,Red,trip_08940,stop_001,17:00:00,17:01:00,16,0,Outbound
2025-01-14,Orange,trip_08941,stop_002,18:01:00,18:02:00,17,1,Inbound
2025-01-15,Red,trip_08942,stop_003,19:02:00,19:03:00,18,0,Outbound
2025-01-16,Orange,trip_08943,stop_004,20:03:00,20:04:00,19,1,Inbound
2025-01-17,Red,trip_08944,stop_005,21:04:00,21:05:00,20,0,Outbound
2025-01-18,Orange,trip_08945,stop_006,22:05:00,22:06:00,21,1,Inbound
2025-01-19,Red,trip_08946,stop_007,05:06:00,05:07:00,22,0,Outbound
2025-01-20,Orange,trip_08947,stop_008,06:07:00,06:08:00,23,1,Inbound
2025-01-21,Red,trip_08948,stop_009,07:08:00,07:09:00,24,0,Outbound
2025-01-22,Orange,trip_08949,stop_010,08:09:00,08:10:00,25,1,Inbound
2025-01-23,Red,trip_08950,stop_011,09:10:00,09:11:00,1,0,Outbound
2025-01-24,Orange,trip_08951,stop_012,10:11:00,10:12:00,2,1,Inbound
2025-01-25,Red,trip_08952,stop_013,11:12:00,11:13:00,3,0,Outbound
2025-01-26,Orange,trip_08953,stop_014,12:13:00,12:14:00,4,1,Inbound
2025-01-27,Red,trip_08954,stop_015,13:14:00,13:15:00,5,0,Outbound
2025-01-28,Orange,trip_08955,stop_016,14:15:00,14:16:00,6,1,Inbound
2025-01-29,Red,trip_08956,stop_017,15:16:00,15:17:00,7,0,Outbound
2025-01-30,Orange,trip_08957,stop_018,16:17:00,16:18:00,8,1,Inbound
2025-01-31,Red,trip_08958,stop_019,17:18:00,17:19:00,9,0,Outbound
2025-01-01,Orange,trip_08959,stop_020,18:19:00,18:20:00,10,1,Inbound
2025-01-02,Red,trip_08960,stop_021,19:20:00,19:21:00,11,0,Outbound
2025-01-03,Orange,trip_08961,stop_022,20:21:00,20:22:00,12,1,Inbound
2025-01-04,Red,trip_08962,stop_023,21:22:00,21:23:00,13,0,Outbound
2025-01-05,Orange,trip_08963,stop_024,22:23:00,22:24:00,14,1,Inbound
2025-01-06,Red,trip_08964,stop_025,05:24:00,05:25:00,15,0,Outbound
2025-01-07,Orange,trip_08965,stop_026,06:25:00,06:26:00,16,1,Inbound
2025-01-08,Red,trip_08966,stop_027,07:26:00,07:27:00,17,0,Outbound
2025-01-09,Orange,trip_08967,stop_028,08:27:00,08:28:00,18,1,Inbound
2025-01-10,Red,trip_08968,stop_029,09:28:00,09:29:00,19,0,Outbound
2025-01-11,Orange,trip_08969,stop_030,10:29:00,10:30:00,20,1,Inbound
2025-01-12,Red,trip_08970,stop_001,11:30:00,11:31:00,21,0,Outbound
2025-01-13,Orange,trip_08971,stop_002,12:31:00,12:32:00,22,1,Inbound
2025-01-14,Red,trip_08972,stop_003,13:32:00,13:33:00,23,0,Outbound
2025-01-15,Orange,trip_08973,stop_004,14:33:00,14:34:00,24,1,Inbound
2025-01-16,Red,trip_08974,stop_005,15:34:00,15:35:00,25,0,Outbound
2025-01-17,Orange,trip_08975,stop_006,16:35:00,16:36:00,1,1,Inbound
2025-01-18,Red,trip_08976,stop_007,17:36:00,17:37:00,2,0,Outbound
2025-01-19,Orange,trip_08977,stop_008,18:37:00,18:38:00,3,1,Inbound
2025-01-20,Red,trip_08978,stop_009,19:38:00,19:39:00,4,0,Outbound
2025-01-21,Orange,trip_08979,stop_010,20:39:00,20:40:00,5,1,Inbound
2025-01-22,Red,trip_08980,stop_011,21:40:00,21:41:00,6,0,Outbound
2025-01-23,Orange,trip_08981,stop_012,22:41:00,22:42:00,7,1,Inbound
2025-01-24,Red,trip_08982,stop_013,05:42:00,05:43:00,8,0,Outbound
2025-01-25,Orange,trip_08983,stop_014,06:43:00,06:44:00,9,1,Inbound
2025-01-26,Red,trip_08984,stop_015,07:44:00,07:45:00,10,0,Outbound
2025-01-27,Orange,trip_08985,stop_016,08:45:00,08:46:00,11,1,Inbound
2025-01-28,Red,trip_08986,stop_017,09:46:00,09:47:00,12,0,Outbound
2025-01-29,Orange,trip_08987,stop_018,10:47:00,10:48:00,13,1,Inbound
2025-01-30,Red,trip_08988,stop_019,11:48:00,11:49:00,14,0,Outbound
2025-01-31,Orange,trip_08989,stop_020,12:49:00,12:50:00,15,1,Inbound
2025-01-01,Red,trip_08990,stop_021,13:50:00,13:51:00,16,0,Outbound
2025-01-02,Orange,trip_08991,stop_022,14:51:00,14:52:00,17,1,Inbound
2025-01-03,Red,trip_08992,stop_023,15:52:00,15:53:00,18,0,Outbound
2025-01-04,Orange,trip_08993,stop_024,16:53:00,16:54:00,19,1,Inbound
2025-01-05,Red,trip_08994,stop_025,17:54:00,17:55:00,20,0,Outbound
2025-01-06,Orange,trip_08995,stop_026,18:55:00,18:56:00,21,1,Inbound
2025-01-07,Red,trip_08996,stop_027,19:56:00,19:57:00,22,0,Outbound
2025-01-08,Orange,trip_08997,stop_028,20:57:00,20:58:00,23,1,Inbound
2025-01-09,Red,trip_08998,stop_029,21:58:00,21:59:00,24,0,Outbound
2025-01-10,Orange,trip_08999,stop_030,22:59:00,22:00:00,25,1,Inbound
2025-01-11,Red,trip_09000,stop_001,05:00:00,05:01:00,1,0,Outbound
2025-01-12,Orange,trip_09001,stop_002,06:01:00,06:02:00,2,1,Inbound
2025-01-13,Red,trip_09002,stop_003,07:02:00,07:03:00,3,0,Outbound
2025-01-14,Orange,trip_09003,stop_004,08:03:00,08:04:00,4,1,Inbound
2025-01-15,Red,trip_09004,stop_005,09:04:00,09:05:00,5,0,Outbound
2025-01-16,Orange,trip_09005,stop_006,10:05:00,10:06:00,6,1,Inbound
2025-01-17,Red,trip_09006,stop_007,11:06:00,11:07:00,7,0,Outbound
2025-01-18,Orange,trip_09007,stop_008,12:07:00,12:08:00,8,1,Inbound
2025-01-19,Red,trip_09008,stop_009,13:08:00,13:09:00,9,0,Outbound
2025-01-20,Orange,trip_09009,stop_010,14:09:00,14:10:00,10,1,Inbound
2025-01-21,Red,trip_09010,stop_011,15:10:00,15:11:00,11,0,Outbound
2025-01-22,Orange,trip_09011,stop_012,16:11:00,16:12:00,12,1,Inbound
2025-01-23,Red,trip_09012,stop_013,17:12:00,17:13:00,13,0,Outbound
2025-01-24,Orange,trip_09013,stop_014,18:13:00,18:14:00,14,1,Inbound
2025-01-25,Red,trip_09014,stop_015,19:14:00,19:15:00,15,0,Outbound
2025-01-26,Orange,trip_09015,stop_016,20:15:00,20:16:00,16,1,Inbound
2025-01-27,Red,trip_09016,stop_017,21:16:00,21:17:00,17,0,Outbound
2025-01-28,Orange,trip_09017,stop_018,22:17:00,22:18:00,18,1,Inbound
2025-01-29,Red,trip_09018,stop_019,05:18:00,05:19:00,19,0,Outbound
2025-01-30,Orange,trip_09019,stop_020,06:19:00,06:20:00,20,1,Inbound
2025-01-31,Red,trip_09020,stop_021,07:20:00,07:21:00,21,0,Outbound
2025-01-01,Orange,trip_09021,stop_022,08:21:00,08:22:00,22,1,Inbound
2025-01-02,Red,trip_09022,stop_023,09:22:00,09:23:00,23,0,Outbound
2025-01-03,Orange,trip_09023,stop_024,10:23:00,10:24:00,24,1,Inbound
2025-01-04,Red,trip_09024,stop_025,11:24:00,11:25:00,25,0,Outbound
2025-01-05,Orange,trip_09025,stop_026,12:25:00,12:26:00,1,1,Inbound
2025-01-06,Red,trip_09026,stop_027,13:26:00,13:27:00,2,0,Outbound
2025-01-07,Orange,trip_09027,stop_028,14:27:00,14:28:00,3,1,Inbound
2025-01-08,Red,trip_09028,stop_029,15:28:00,15:29:00,4,0,Outbound
2025-01-09,Orange,trip_09029,stop_030,16:29:00,16:30:00,5,1,Inbound
2025-01-10,Red,trip_09030,stop_001,17:30:00,17:31:00,6,0,Outbound
2025-01-11,Orange,trip_09031,stop_002,18:31:00,18:32:00,7,1,Inbound
2025-01-12,Red,trip_09032,stop_003,19:32:00,19:33:00,8,0,Outbound
2025-01-13,Orange,trip_09033,stop_004,20:33:00,20:34:00,9,1,Inbound
2025-01-14,Red,trip_09034,stop_005,21:34:00,21:35:00,10,0,Outbound
2025-01-15,Orange,trip_09035,stop_006,22:35:00,22:36:00,11,1,Inbound
2025-01-16,Red,trip_09036,stop_007,05:36:00,05:37:00,12,0,Outbound
2025-01-17,Orange,trip_09037,stop_008,06:37:00,06:38:00,13,1,Inbound
2025-01-18,Red,trip_09038,stop_009,07:38:00,07:39:00,14,0,Outbound
2025-01-19,Orange,trip_09039,stop_010,08:39:00,08:40:00,15,1,Inbound
2025-01-20,Red,trip_09040,stop_011,09:40:00,09:41:00,16,0,Outbound
2025-01-21,Orange,trip_09041,stop_012,10:41:00,10:42:00,17,1,Inbound
2025-01-22,Red,trip_09042,stop_013,11:42:00,11:43:00,18,0,Outbound
2025-01-23,Orange,trip_09043,stop_014,12:43:00,12:44:00,19,1,Inbound
2025-01-24,Red,trip_09044,stop_015,13:44:00,13:45:00,20,0,Outbound
2025-01-25,Orange,trip_09045,stop_016,14:45:00,14:46:00,21,1,Inbound
2025-01-26,Red,trip_09046,stop_017,15:46:00,15:47:00,22,0,Outbound
2025-01-27,Orange,trip_09047,stop_018,16:47:00,16:48:00,23,1,Inbound
2025-01-28,Red,trip_09048,stop_019,17:48:00,17:49:00,24,0,Outbound
2025-01-29,Orange,trip_09049,stop_020,18:49:00,18:50:00,25,1,Inbound
2025-01-30,Red,trip_09050,stop_021,19:50:00,19:51:00,1,0,Outbound
2025-01-31,Orange,trip_09051,stop_022,20:51:00,20:52:00,2,1,Inbound
2025-01-01,Red,trip_09052,stop_023,21:52:00,21:53:00,3,0,Outbound
2025-01-02,Orange,trip_09053,stop_024,22:53:00,22:54:00,4,1,Inbound
2025-01-03,Red,trip_09054,stop_025,05:54:00,05:55:00,5,0,Outbound
2025-01-04,Orange,trip_09055,stop_026,06:55:00,06:56:00,6,1,Inbound
2025-01-05,Red,trip_09056,stop_027,07:56:00,07:57:00,7,0,Outbound
2025-01-06,Orange,trip_09057,stop_028,08:57:00,08:58:00,8,1,Inbound
2025-01-07,Red,trip_09058,stop_029,09:58:00,09:59:00,9,0,Outbound
2025-01-08,Orange,trip_09059,stop_030,10:59:00,10:00:00,10,1,Inbound
2025-01-09,Red,trip_09060,stop_001,11:00:00,11:01:00,11,0,Outbound
2025-01-10,Orange,trip_09061,stop_002,12:01:00,12:02:00,12,1,Inbound
2025-01-11,Red,trip_09062,stop_003,13:02:00,13:03:00,13,0,Outbound
2025-01-12,Orange,trip_09063,stop_004,14:03:00,14:04:00,14,1,Inbound
2025-01-13,Red,trip_09064,stop_005,15:04:00,15:05:00,15,0,Outbound
2025-01-14,Orange,trip_09065,stop_006,16:05:00,16:06:00,16,1,Inbound
2025-01-15,Red,trip_09066,stop_007,17:06:00,17:07:00,17,0,Outbound
2025-01-16,Orange,trip_09067,stop_008,18:07:00,18:08:00,18,1,Inbound
2025-01-17,Red,trip_09068,stop_009,19:08:00,19:09:00,19,0,Outbound
2025-01-18,Orange,trip_09069,stop_010,20:09:00,20:10:00,20,1,Inbound
2025-01-19,Red,trip_09070,stop_011,21:10:00,21:11:00,21,0,Outbound
2025-01-20,Orange,trip_09071,stop_012,22:11:00,22:12:00,22,1,Inbound
2025-01-21,Red,trip_09072,stop_013,05:12:00,05:13:00,23,0,Outbound
2025-01-22,Orange,trip_09073,stop_014,06:13:00,06:14:00,24,1,Inbound
2025-01-23,Red,trip_09074,stop_015,07:14:00,07:15:00,25,0,Outbound
2025-01-24,Orange,trip_09075,stop_016,08:15:00,08:16:00,1,1,Inbound
2025-01-25,Red,trip_09076,stop_017,09:16:00,09:17:00,2,0,Outbound
2025-01-26,Orange,trip_09077,stop_018,10:17:00,10:18:00,3,1,Inbound
2025-01-27,Red,trip_09078,stop_019,11:18:00,11:19:00,4,0,Outbound
2025-01-28,Orange,trip_09079,stop_020,12:19:00,12:20:00,5,1,Inbound
2025-01-29,Red,trip_09080,stop_021,13:20:00,13:21:00,6,0,Outbound
2025-01-30,Orange,trip_09081,stop_022,14:21:00,14:22:00,7,1,Inbound
2025-01-31,Red,trip_09082,stop_023,15:22:00,15:23:00,8,0,Outbound
2025-01-01,Orange,trip_09083,stop_024,16:23:00,16:24:00,9,1,Inbound
2025-01-02,Red,trip_09084,stop_025,17:24:00,17:25:00,10,0,Outbound
2025-01-03,Orange,trip_09085,stop_026,18:25:00,18:26:00,11,1,Inbound
2025-01-04,Red,trip_09086,stop_027,19:26:00,19:27:00,12,0,Outbound
2025-01-05,Orange,trip_09087,stop_028,20:27:00,20:28:00,13,1,Inbound
2025-01-06,Red,trip_09088,stop_029,21:28:00,21:29:00,14,0,Outbound
2025-01-07,Orange,trip_09089,stop_030,22:29:00,22:30:00,15,1,Inbound
2025-01-08,Red,trip_09090,stop_001,05:30:00,05:31:00,16,0,Outbound
2025-01-09,Orange,trip_09091,stop_002,06:31:00,06:32:00,17,1,Inbound
2025-01-10,Red,trip_09092,stop_003,07:32:00,07:33:00,18,0,Outbound
2025-01-11,Orange,trip_09093,stop_004,08:33:00,08:34:00,19,1,Inbound
2025-01-12,Red,trip_09094,stop_005,09:34:00,09:35:00,20,0,Outbound
2025-01-13,Orange,trip_09095,stop_006,10:35:00,10:36:00,21,1,Inbound
2025-01-14,Red,trip_09096,stop_007,11:36:00,11:37:00,22,0,Outbound
2025-01-15,Orange,trip_09097,stop_008,12:37:00,12:38:00,23,1,Inbound
2025-01-16,Red,trip_09098,stop_009,13:38:00,13:39:00,24,0,Outbound
2025-01-17,Orange,trip_09099,stop_010,14:39:00,14:40:00,25,1,Inbound
2025-01-18,Red,trip_09100,stop_011,15:40:00,15:41:00,1,0,Outbound
2025-01-19,Orange,trip_09101,stop_012,16:41:00,16:42:00,2,1,Inbound
2025-01-20,Red,trip_09102,stop_013,17:42:00,17:43:00,3,0,Outbound
2025-01-21,Orange,trip_09103,stop_014,18:43:00,18:44:00,4,1,Inbound
2025-01-22,Red,trip_09104,stop_015,19:44:00,19:45:00,5,0,Outbound
2025-01-23,Orange,trip_09105,stop_016,20:45:00,20:46:00,6,1,Inbound
2025-01-24,Red,trip_09106,stop_017,21:46:00,21:47:00,7,0,Outbound
2025-01-25,Orange,trip_09107,stop_018,22:47:00,22:48:00,8,1,Inbound
2025-01-26,Red,trip_09108,stop_019,05:48:00,05:49:00,9,0,Outbound
2025-01-27,Orange,trip_09109,stop_020,06:49:00,06:50:00,10,1,Inbound
2025-01-28,Red,trip_09110,stop_021,07:50:00,07:51:00,11,0,Outbound
2025-01-29,Orange,trip_09111,stop_022,08:51:00,08:52:00,12,1,Inbound
2025-01-30,Red,trip_09112,stop_023,09:52:00,09:53:00,13,0,Outbound
2025-01-31,Orange,trip_09113,stop_024,10:53:00,10:54:00,14,1,Inbound
2025-01-01,Red,trip_09114,stop_025,11:54:00,11:55:00,15,0,Outbound
2025-01-02,Orange,trip_09115,stop_026,12:55:00,12:56:00,16,1,Inbound
2025-01-03,Red,trip_09116,stop_027,13:56:00,13:57:00,17,0,Outbound
2025-01-04,Orange,trip_09117,stop_028,14:57:00,14:58:00,18,1,Inbound
2025-01-05,Red,trip_09118,stop_029,15:58:00,15:59:00,19,0,Outbound
2025-01-06,Orange,trip_09119,stop_030,16:59:00,16:00:00,20,1,Inbound
2025-01-07,Red,trip_09120,stop_001,17:00:00,17:01:00,21,0,Outbound
2025-01-08,Orange,trip_09121,stop_002,18:01:00,18:02:00,22,1,Inbound
2025-01-09,Red,trip_09122,stop_003,19:02:00,19:03:00,23,0,Outbound
2025-01-10,Orange,trip_09123,stop_004,20:03:00,20:04:00,24,1,Inbound
2025-01-11,Red,trip_09124,stop_005,21:04:00,21:05:00,25,0,Outbound
2025-01-12,Orange,trip_09125,stop_006,22:05:00,22:06:00,1,1,Inbound
2025-01-13,Red,trip_09126,stop_007,05:06:00,05:07:00,2,0,Outbound
2025-01-14,Orange,trip_09127,stop_008,06:07:00,06:08:00,3,1,Inbound
2025-01-15,Red,trip_09128,stop_009,07:08:00,07:09:00,4,0,Outbound
2025-01-16,Orange,trip_09129,stop_010,08:09:00,08:10:00,5,1,Inbound
2025-01-17,Red,trip_09130,stop_011,09:10:00,09:11:00,6,0,Outbound
2025-01-18,Orange,trip_09131,stop_012,10:11:00,10:12:00,7,1,Inbound
2025-01-19,Red,trip_09132,stop_013,11:12:00,11:13:00,8,0,Outbound
2025-01-20,Orange,trip_09133,stop_014,12:13:00,12:14:00,9,1,Inbound
2025-01-21,Red,trip_09134,stop_015,13:14:00,13:15:00,10,0,Outbound
2025-01-22,Orange,trip_09135,stop_016,14:15:00,14:16:00,11,1,Inbound
2025-01-23,Red,trip_09136,stop_017,15:16:00,15:17:00,12,0,Outbound
2025-01-24,Orange,trip_09137,stop_018,16:17:00,16:18:00,13,1,Inbound
2025-01-25,Red,trip_09138,stop_019,17:18:00,17:19:00,14,0,Outbound
2025-01-26,Orange,trip_09139,stop_020,18:19:00,18:20:00,15,1,Inbound
2025-01-27,Red,trip_09140,stop_021,19:20:00,19:21:00,16,0,Outbound
2025-01-28,Orange,trip_09141,stop_022,20:21:00,20:22:00,17,1,Inbound
2025-01-29,Red,trip_09142,stop_023,21:22:00,21:23:00,18,0,Outbound
2025-01-30,Orange,trip_09143,stop_024,22:23:00,22:24:00,19,1,Inbound
2025-01-31,Red,trip_09144,stop_025,05:24:00,05:25:00,20,0,Outbound
2025-01-01,Orange,trip_09145,stop_026,06:25:00,06:26:00,21,1,Inbound
2025-01-02,Red,trip_09146,stop_027,07:26:00,07:27:00,22,0,Outbound
2025-01-03,Orange,trip_09147,stop_028,08:27:00,08:28:00,23,1,Inbound
2025-01-04,Red,trip_09148,stop_029,09:28:00,09:29:00,24,0,Outbound
2025-01-05,Orange,trip_09149,stop_030,10:29:00,10:30:00,25,1,Inbound
2025-01-06,Red,trip_09150,stop_001,11:30:00,11:31:00,1,0,Outbound
2025-01-07,Orange,trip_09151,stop_002,12:31:00,12:32:00,2,1,Inbound
2025-01-08,Red,trip_09152,stop_003,13:32:00,13:33:00,3,0,Outbound
2025-01-09,Orange,trip_09153,stop_004,14:33:00,14:34:00,4,1,Inbound
2025-01-10,Red,trip_09154,stop_005,15:34:00,15:35:00,5,0,Outbound
2025-01-11,Orange,trip_09155,stop_006,16:35:00,16:36:00,6,1,Inbound
2025-01-12,Red,trip_09156,stop_007,17:36:00,17:37:00,7,0,Outbound
2025-01-13,Orange,trip_09157,stop_008,18:37:00,18:38:00,8,1,Inbound
2025-01-14,Red,trip_09158,stop_009,19:38:00,19:39:00,9,0,Outbound
2025-01-15,Orange,trip_09159,stop_010,20:39:00,20:40:00,10,1,Inbound
2025-01-16,Red,trip_09160,stop_011,21:40:00,21:41:00,11,0,Outbound
2025-01-17,Orange,trip_09161,stop_012,22:41:00,22:42:00,12,1,Inbound
2025-01-18,Red,trip_09162,stop_013,05:42:00,05:43:00,13,0,Outbound
2025-01-19,Orange,trip_09163,stop_014,06:43:00,06:44:00,14,1,Inbound
2025-01-20,Red,trip_09164,stop_015,07:44:00,07:45:00,15,0,Outbound
2025-01-21,Orange,trip_09165,stop_016,08:45:00,08:46:00,16,1,Inbound
2025-01-22,Red,trip_09166,stop_017,09:46:00,09:47:00,17,0,Outbound
