service_date,route_id,stop_id,trip_id,prev_trip_id,headway_trunk_sec,headway_branch_sec,benchmark_headway_sec,direction,direction_id
2025-01-18,Orange,stop_022,trip_07581,trip_07580,510,,300,Inbound,1
2025-01-19,Red,stop_023,trip_07582,trip_07581,540,,300,Outbound,0
2025-01-20,Orange,stop_024,trip_07583,trip_07582,570,,300,Inbound,1
2025-01-21,Red,stop_025,trip_07584,trip_07583,240,,300,Outbound,0
2025-01-22,Orange,stop_026,trip_07585,trip_07584,270,,300,Inbound,1
2025-01-23,Red,stop_027,trip_07586,trip_07585,300,,300,Outbound,0
2025-01-24,Orange,stop_028,trip_07587,trip_07586,330,,300,Inbound,1
2025-01-25,Red,stop_029,trip_07588,trip_07587,360,,300,Outbound,0
2025-01-26,Orange,stop_030,trip_07589,trip_07588,390,,300,Inbound,1
2025-01-27,Red,stop_031,trip_07590,trip_07589,420,,300,Outbound,0
2025-01-28,Orange,stop_032,trip_07591,trip_07590,450,,300,Inbound,1
2025-01-29,Red,stop_033,trip_07592,trip_07591,480,,300,Outbound,0
2025-01-30,Orange,stop_034,trip_07593,trip_07592,510,,300,Inbound,1
2025-01-31,Red,stop_035,trip_07594,trip_07593,540,,300,Outbound,0
2025-01-01,Orange,stop_001,trip_07595,trip_07594,570,,300,Inbound,1
2025-01-02,Red,stop_002,trip_07596,trip_07595,240,,300,Outbound,0
2025-01-03,Orange,stop_003,trip_07597,trip_07596,270,,300,Inbound,1
2025-01-04,Red,stop_004,trip_07598,trip_07597,300,,300,Outbound,0
2025-01-05,Orange,stop_005,trip_07599,trip_07598,330,,300,Inbound,1
2025-01-06,Red,stop_006,trip_07600,trip_07599,360,,300,Outbound,0
2025-01-07,Orange,stop_007,trip_07601,trip_07600,390,,300,Inbound,1
2025-01-08,Red,stop_008,trip_07602,trip_07601,420,,300,Outbound,0
2025-01-09,Orange,stop_009,trip_07603,trip_07602,450,,300,Inbound,1
2025-01-10,Red,stop_010,trip_07604,trip_07603,480,,300,Outbound,0
2025-01-11,Orange,stop_011,trip_07605,trip_07604,510,,300,Inbound,1
2025-01-12,Red,stop_012,trip_07606,trip_07605,540,,300,Outbound,0
2025-01-13,Orange,stop_013,trip_07607,trip_07606,570,,300,Inbound,1
2025-01-14,Red,stop_014,trip_07608,trip_07607,240,,300,Outbound,0
2025-01-15,Orange,stop_015,trip_07609,trip_07608,270,,300,Inbound,1
2025-01-16,Red,stop_016,trip_07610,trip_07609,300,,300,Outbound,0
2025-01-17,Orange,stop_017,trip_07611,trip_07610,330,,300,Inbound,1
2025-01-18,Red,stop_018,trip_07612,trip_07611,360,,300,Outbound,0
2025-01-19,Orange,stop_019,trip_07613,trip_07612,390,,300,Inbound,1
2025-01-20,Red,stop_020,trip_07614,trip_07613,420,,300,Outbound,0
2025-01-21,Orange,stop_021,trip_07615,trip_07614,450,,300,Inbound,1
2025-01-22,Red,stop_022,trip_07616,trip_07615,480,,300,Outbound,0
2025-01-23,Orange,stop_023,trip_07617,trip_07616,510,,300,Inbound,1
2025-01-24,Red,stop_024,trip_07618,trip_07617,540,,300,Outbound,0
2025-01-25,Orange,stop_025,trip_07619,trip_07618,570,,300,Inbound,1
2025-01-26,Red,stop_026,trip_07620,trip_07619,240,,300,Outbound,0
2025-01-27,Orange,stop_027,trip_07621,trip_07620,270,,300,Inbound,1
2025-01-28,Red,stop_028,trip_07622,trip_07621,300,,300,Outbound,0
2025-01-29,Orange,stop_029,trip_07623,trip_07622,330,,300,Inbound,1
2025-01-30,Red,stop_030,trip_07624,trip_07623,360,,300,Outbound,0
2025-01-31,Orange,stop_031,trip_07625,trip_07624,390,,300,Inbound,1
2025-01-01,Red,stop_032,trip_07626,trip_07625,420,,300,Outbound,0
2025-01-02,Orange,stop_033,trip_07627,trip_07626,450,,300,Inbound,1
2025-01-03,Red,stop_034,trip_07628,trip_07627,480,,300,Outbound,0
2025-01-04,Orange,stop_035,trip_07629,trip_07628,510,,300,Inbound,1
2025-01-05,Red,stop_001,trip_07630,trip_07629,540,,300,Outbound,0
2025-01-06,Orange,stop_002,trip_07631,trip_07630,570,,300,Inbound,1
2025-01-07,Red,stop_003,trip_07632,trip_07631,240,,300,Outbound,0
2025-01-08,Orange,stop_004,trip_07633,trip_07632,270,,300,Inbound,1
2025-01-09,Red,stop_005,trip_07634,trip_07633,300,,300,Outbound,0
2025-01-10,Orange,stop_006,trip_07635,trip_07634,330,,300,Inbound,1
2025-01-11,Red,stop_007,trip_07636,trip_07635,360,,300,Outbound,0
2025-01-12,Orange,stop_008,trip_07637,trip_07636,390,,300,Inbound,1
2025-01-13,Red,stop_009,trip_07638,trip_07637,420,,300,Outbound,0
2025-01-14,Orange,stop_010,trip_07639,trip_07638,450,,300,Inbound,1
2025-01-15,Red,stop_011,trip_07640,trip_07639,480,,300,Outbound,0
2025-01-16,Orange,stop_012,trip_07641,trip_07640,510,,300,Inbound,1
2025-01-17,Red,stop_013,trip_07642,trip_07641,540,,300,Outbound,0
2025-01-18,Orange,stop_014,trip_07643,trip_07642,570,,300,Inbound,1
2025-01-19,Red,stop_015,trip_07644,trip_07643,240,,300,Outbound,0
2025-01-20,Orange,stop_016,trip_07645,trip_07644,270,,300,Inbound,1
2025-01-21,Red,stop_017,trip_07646,trip_07645,300,,300,Outbound,0
2025-01-22,Orange,stop_018,trip_07647,trip_07646,330,,300,Inbound,1
2025-01-23,Red,stop_019,trip_07648,trip_07647,360,,300,Outbound,0
2025-01-24,Orange,stop_020,trip_07649,trip_07648,390,,300,Inbound,1
2025-01-25,Red,stop_021,trip_07650,trip_07649,420,,300,Outbound,0
2025-01-26,Orange,stop_022,trip_07651,trip_07650,450,,300,Inbound,1
2025-01-27,Red,stop_023,trip_07652,trip_07651,480,,300,Outbound,0
2025-01-28,Orange,stop_024,trip_07653,trip_07652,510,,300,Inbound,1
2025-01-29,Red,stop_025,trip_07654,trip_07653,540,,300,Outbound,0
2025-01-30,Orange,stop_026,trip_07655,trip_07654,570,,300,Inbound,1
2025-01-31,Red,stop_027,trip_07656,trip_07655,240,,300,Outbound,0
2025-01-01,Orange,stop_028,trip_07657,trip_07656,270,,300,Inbound,1
2025-01-02,Red,stop_029,trip_07658,trip_07657,300,,300,Outbound,0
2025-01-03,Orange,stop_030,trip_07659,trip_07658,330,,300,Inbound,1
2025-01-04,Red,stop_031,trip_07660,trip_07659,360,,300,Outbound,0
2025-01-05,Orange,stop_032,trip_07661,trip_07660,390,,300,Inbound,1
2025-01-06,Red,stop_033,trip_07662,trip_07661,420,,300,Outbound,0
2025-01-07,Orange,stop_034,trip_07663,trip_07662,450,,300,Inbound,1
2025-01-08,Red,stop_035,trip_07664,trip_07663,480,,300,Outbound,0
2025-01-09,Orange,stop_001,trip_07665,trip_07664,510,,300,Inbound,1
2025-01-10,Red,stop_002,trip_07666,trip_07665,540,,300,Outbound,0
2025-01-11,Orange,stop_003,trip_07667,trip_07666,570,,300,Inbound,1
2025-01-12,Red,stop_004,trip_07668,trip_07667,240,,300,Outbound,0
2025-01-13,Orange,stop_005,trip_07669,trip_07668,270,,300,Inbound,1
2025-01-14,Red,stop_006,trip_07670,trip_07669,300,,300,Outbound,0
2025-01-15,Orange,stop_007,trip_07671,trip_07670,330,,300,Inbound,1
2025-01-16,Red,stop_008,trip_07672,trip_07671,360,,300,Outbound,0
2025-01-17,Orange,stop_009,trip_07673,trip_07672,390,,300,Inbound,1
2025-01-18,Red,stop_010,trip_07674,trip_07673,420,,300,Outbound,0
2025-01-19,Orange,stop_011,trip_07675,trip_07674,450,,300,Inbound,1
2025-01-20,Red,stop_012,trip_07676,trip_07675,480,,300,Outbound,0
2025-01-21,Orange,stop_013,trip_07677,trip_07676,510,,300,Inbound,1
2025-01-22,Red,stop_014,trip_07678,trip_07677,540,,300,Outbound,0
2025-01-23,Orange,stop_015,trip_07679,trip_07678,570,,300,Inbound,1
2025-01-24,Red,stop_016,trip_07680,trip_07679,240,,300,Outbound,0
2025-01-25,Orange,stop_017,trip_07681,trip_07680,270,,300,Inbound,1
2025-01-26,Red,stop_018,trip_07682,trip_07681,300,,300,Outbound,0
2025-01-27,Orange,stop_019,trip_07683,trip_07682,330,,300,Inbound,1
2025-01-28,Red,stop_020,trip_07684,trip_07683,360,,300,Outbound,0
2025-01-29,Orange,stop_021,trip_07685,trip_07684,390,,300,Inbound,1
2025-01-30,Red,stop_022,trip_07686,trip_07685,420,,300,Outbound,0
2025-01-31,Orange,stop_023,trip_07687,trip_07686,450,,300,Inbound,1
2025-01-01,Red,stop_024,trip_07688,trip_07687,480,,300,Outbound,0
2025-01-02,Orange,stop_025,trip_07689,trip_07688,510,,300,Inbound,1
2025-01-03,Red,stop_026,trip_07690,trip_07689,540,,300,Outbound,0
2025-01-04,Orange,stop_027,trip_07691,trip_07690,570,,300,Inbound,1
2025-01-05,Red,stop_028,trip_07692,trip_07691,240,,300,Outbound,0
2025-01-06,Orange,stop_029,trip_07693,trip_07692,270,,300,Inbound,1
2025-01-07,Red,stop_030,trip_07694,trip_07693,300,,300,Outbound,0
2025-01-08,Orange,stop_031,trip_07695,trip_07694,330,,300,Inbound,1
2025-01-09,Red,stop_032,trip_07696,trip_07695,360,,300,Outbound,0
2025-01-10,Orange,stop_033,trip_07697,trip_07696,390,,300,Inbound,1
2025-01-11,Red,stop_034,trip_07698,trip_07697,420,,300,Outbound,0
2025-01-12,Orange,stop_035,trip_07699,trip_07698,450,,300,Inbound,1
2025-01-13,Red,stop_001,trip_07700,trip_07699,480,,300,Outbound,0
2025-01-14,Orange,stop_002,trip_07701,trip_07700,510,,300,Inbound,1
2025-01-15,Red,stop_003,trip_07702,trip_07701,540,,300,Outbound,0
2025-01-16,Orange,stop_004,trip_07703,trip_07702,570,,300,Inbound,1
2025-01-17,Red,stop_005,trip_07704,trip_07703,240,,300,Outbound,0
2025-01-18,Orange,stop_006,trip_07705,trip_07704,270,,300,Inbound,1
2025-01-19,Red,stop_007,trip_07706,trip_07705,300,,300,Outbound,0
2025-01-20,Orange,stop_008,trip_07707,trip_07706,330,,300,Inbound,1
2025-01-21,Red,stop_009,trip_07708,trip_07707,360,,300,Outbound,0
2025-01-22,Orange,stop_010,trip_07709,trip_07708,390,,300,Inbound,1
2025-01-23,Red,stop_011,trip_07710,trip_07709,420,,300,Outbound,0
2025-01-24,Orange,stop_012,trip_07711,trip_07710,450,,300,Inbound,1
2025-01-25,Red,stop_013,trip_07712,trip_07711,480,,300,Outbound,0
2025-01-26,Orange,stop_014,trip_07713,trip_07712,510,,300,Inbound,1
2025-01-27,Red,stop_015,trip_07714,trip_07713,540,,300,Outbound,0
2025-01-28,Orange,stop_016,trip_07715,trip_07714,570,,300,Inbound,1
2025-01-29,Red,stop_017,trip_07716,trip_07715,240,,300,Outbound,0
2025-01-30,Orange,stop_018,trip_07717,trip_07716,270,,300,Inbound,1
2025-01-31,Red,stop_019,trip_07718,trip_07717,300,,300,Outbound,0
2025-01-01,Orange,stop_020,trip_07719,trip_07718,330,,300,Inbound,1
2025-01-02,Red,stop_021,trip_07720,trip_07719,360,,300,Outbound,0
2025-01-03,Orange,stop_022,trip_07721,trip_07720,390,,300,Inbound,1
2025-01-04,Red,stop_023,trip_07722,trip_07721,420,,300,Outbound,0
2025-01-05,Orange,stop_024,trip_07723,trip_07722,450,,300,Inbound,1
2025-01-06,Red,stop_025,trip_07724,trip_07723,480,,300,Outbound,0
2025-01-07,Orange,stop_026,trip_07725,trip_07724,510,,300,Inbound,1
2025-01-08,Red,stop_027,trip_07726,trip_07725,540,,300,Outbound,0
2025-01-09,Orange,stop_028,trip_07727,trip_07726,570,,300,Inbound,1
2025-01-10,Red,stop_029,trip_07728,trip_07727,240,,300,Outbound,0
2025-01-11,Orange,stop_030,trip_07729,trip_07728,270,,300,Inbound,1
2025-01-12,Red,stop_031,trip_07730,trip_07729,300,,300,Outbound,0
2025-01-13,Orange,stop_032,trip_07731,trip_07730,330,,300,Inbound,1
2025-01-14,Red,stop_033,trip_07732,trip_07731,360,,300,Outbound,0
2025-01-15,Orange,stop_034,trip_07733,trip_07732,390,,300,Inbound,1
2025-01-16,Red,stop_035,trip_07734,trip_07733,420,,300,Outbound,0
2025-01-17,Orange,stop_001,trip_07735,trip_07734,450,,300,Inbound,1
2025-01-18,Red,stop_002,trip_07736,trip_07735,480,,300,Outbound,0
2025-01-19,Orange,stop_003,trip_07737,trip_07736,510,,300,Inbound,1
2025-01-20,Red,stop_004,trip_07738,trip_07737,540,,300,Outbound,0
2025-01-21,Orange,stop_005,trip_07739,trip_07738,570,,300,Inbound,1
2025-01-22,Red,stop_006,trip_07740,trip_07739,240,,300,Outbound,0
2025-01-23,Orange,stop_007,trip_07741,trip_07740,270,,300,Inbound,1
2025-01-24,Red,stop_008,trip_07742,trip_07741,300,,300,Outbound,0
2025-01-25,Orange,stop_009,trip_07743,trip_07742,330,,300,Inbound,1
2025-01-26,Red,stop_010,trip_07744,trip_07743,360,,300,Outbound,0
2025-01-27,Orange,stop_011,trip_07745,trip_07744,390,,300,Inbound,1
2025-01-28,Red,stop_012,trip_07746,trip_07745,420,,300,Outbound,0
2025-01-29,Orange,stop_013,trip_07747,trip_07746,450,,300,Inbound,1
2025-01-30,Red,stop_014,trip_07748,trip_07747,480,,300,Outbound,0
2025-01-31,Orange,stop_015,trip_07749,trip_07748,510,,300,Inbound,1
2025-01-01,Red,stop_016,trip_07750,trip_07749,540,,300,Outbound,0
2025-01-02,Orange,stop_017,trip_07751,trip_07750,570,,300,Inbound,1
2025-01-03,Red,stop_018,trip_07752,trip_07751,240,,300,Outbound,0
2025-01-04,Orange,stop_019,trip_07753,trip_07752,270,,300,Inbound,1
2025-01-05,Red,stop_020,trip_07754,trip_07753,300,,300,Outbound,0
2025-01-06,Orange,stop_021,trip_07755,trip_07754,330,,300,Inbound,1
2025-01-07,Red,stop_022,trip_07756,trip_07755,360,,300,Outbound,0
2025-01-08,Orange,stop_023,trip_07757,trip_07756,390,,300,Inbound,1
2025-01-09,Red,stop_024,trip_07758,trip_07757,420,,300,Outbound,0
2025-01-10,Orange,stop_025,trip_07759,trip_07758,450,,300,Inbound,1
2025-01-11,Red,stop_026,trip_07760,trip_07759,480,,300,Outbound,0
2025-01-12,Orange,stop_027,trip_07761,trip_07760,510,,300,Inbound,1
2025-01-13,Red,stop_028,trip_07762,trip_07761,540,,300,Outbound,0
2025-01-14,Orange,stop_029,trip_07763,trip_07762,570,,300,Inbound,1
2025-01-15,Red,stop_030,trip_07764,trip_07763,240,,300,Outbound,0
2025-01-16,Orange,stop_031,trip_07765,trip_07764,270,,300,Inbound,1
2025-01-17,Red,stop_032,trip_07766,trip_07765,300,,300,Outbound,0
2025-01-18,Orange,stop_033,trip_07767,trip_07766,330,,300,Inbound,1
2025-01-19,Red,stop_034,trip_07768,trip_07767,360,,300,Outbound,0
2025-01-20,Orange,stop_035,trip_07769,trip_07768,390,,300,Inbound,1
2025-01-21,Red,stop_001,trip_07770,trip_07769,420,,300,Outbound,0
2025-01-22,Orange,stop_002,trip_07771,trip_07770,450,,300,Inbound,1
2025-01-23,Red,stop_003,trip_07772,trip_07771,480,,300,Outbound,0
2025-01-24,Orange,stop_004,trip_07773,trip_07772,510,,300,Inbound,1
2025-01-25,Red,stop_005,trip_07774,trip_07773,540,,300,Outbound,0
2025-01-26,Orange,stop_006,trip_07775,trip_07774,570,,300,Inbound,1
2025-01-27,Red,stop_007,trip_07776,trip_07775,240,,300,Outbound,0
2025-01-28,Orange,stop_008,trip_07777,trip_07776,270,,300,Inbound,1
2025-01-29,Red,stop_009,trip_07778,trip_07777,300,,300,Outbound,0
2025-01-30,Orange,stop_010,trip_07779,trip_07778,330,,300,Inbound,1
2025-01-31,Red,stop_011,trip_07780,trip_07779,360,,300,Outbound,0
2025-01-01,Orange,stop_012,trip_07781,trip_07780,390,,300,Inbound,1
2025-01-02,Red,stop_013,trip_07782,trip_07781,420,,300,Outbound,0
2025-01-03,Orange,stop_014,trip_07783,trip_07782,450,,300,Inbound,1
2025-01-04,Red,stop_015,trip_07784,trip_07783,480,,300,Outbound,0
2025-01-05,Orange,stop_016,trip_07785,trip_07784,510,,300,Inbound,1
2025-01-06,Red,stop_017,trip_07786,trip_07785,540,,300,Outbound,0
2025-01-07,Orange,stop_018,trip_07787,trip_07786,570,,300,Inbound,1
2025-01-08,Red,stop_019,trip_07788,trip_07787,240,,300,Outbound,0
2025-01-09,Orange,stop_020,trip_07789,trip_07788,270,,300,Inbound,1
2025-01-10,Red,stop_021,trip_07790,trip_07789,300,,300,Outbound,0
2025-01-11,Orange,stop_022,trip_07791,trip_07790,330,,300,Inbound,1
2025-01-12,Red,stop_023,trip_07792,trip_07791,360,,300,Outbound,0
2025-01-13,Orange,stop_024,trip_07793,trip_07792,390,,300,Inbound,1
2025-01-14,Red,stop_025,trip_07794,trip_07793,420,,300,Outbound,0
2025-01-15,Orange,stop_026,trip_07795,trip_07794,450,,300,Inbound,1
2025-01-16,Red,stop_027,trip_07796,trip_07795,480,,300,Outbound,0
2025-01-17,Orange,stop_028,trip_07797,trip_07796,510,,300,Inbound,1
2025-01-18,Red,stop_029,trip_07798,trip_07797,540,,300,Outbound,0
2025-01-19,Orange,stop_030,trip_07799,trip_07798,570,,300,Inbound,1
2025-01-20,Red,stop_031,trip_07800,trip_07799,240,,300,Outbound,0
2025-01-21,Orange,stop_032,trip_07801,trip_07800,270,,300,Inbound,1
2025-01-22,Red,stop_033,trip_07802,trip_07801,300,,300,Outbound,0
2025-01-23,Orange,stop_034,trip_07803,trip_07802,330,,300,Inbound,1
2025-01-24,Red,stop_035,trip_07804,trip_07803,360,,300,Outbound,0
2025-01-25,Orange,stop_001,trip_07805,trip_07804,390,,300,Inbound,1
2025-01-26,Red,stop_002,trip_07806,trip_07805,420,,300,Outbound,0
2025-01-27,Orange,stop_003,trip_07807,trip_07806,450,,300,Inbound,1
2025-01-28,Red,stop_004,trip_07808,trip_07807,480,,300,Outbound,0
2025-01-29,Orange,stop_005,trip_07809,trip_07808,510,,300,Inbound,1
2025-01-30,Red,stop_006,trip_07810,trip_07809,540,,300,Outbound,0
2025-01-31,Orange,stop_007,trip_07811,trip_07810,570,,300,Inbound,1
2025-01-01,Red,stop_008,trip_07812,trip_07811,240,,300,Outbound,0
2025-01-02,Orange,stop_009,trip_07813,trip_07812,270,,300,Inbound,1
2025-01-03,Red,stop_010,trip_07814,trip_07813,300,,300,Outbound,0
2025-01-04,Orange,stop_011,trip_07815,trip_07814,330,,300,Inbound,1
2025-01-05,Red,stop_012,trip_07816,trip_07815,360,,300,Outbound,0
2025-01-06,Orange,stop_013,trip_07817,trip_07816,390,,300,Inbound,1
2025-01-07,Red,stop_014,trip_07818,trip_07817,420,,300,Outbound,0
2025-01-08,Orange,stop_015,trip_07819,trip_07818,450,,300,Inbound,1
2025-01-09,Red,stop_016,trip_07820,trip_07819,480,,300,Outbound,0
2025-01-10,Orange,stop_017,trip_07821,trip_07820,510,,300,Inbound,1
2025-01-11,Red,stop_018,trip_07822,trip_07821,540,,300,Outbound,0
2025-01-12,Orange,stop_019,trip_07823,trip_07822,570,,300,Inbound,1
2025-01-13,Red,stop_020,trip_07824,trip_07823,240,,300,Outbound,0
2025-01-14,Orange,stop_021,trip_07825,trip_07824,270,,300,Inbound,1
2025-01-15,Red,stop_022,trip_07826,trip_07825,300,,300,Outbound,0
2025-01-16,Orange,stop_023,trip_07827,trip_07826,330,,300,Inbound,1
2025-01-17,Red,stop_024,trip_07828,trip_07827,360,,300,Outbound,0
2025-01-18,Orange,stop_025,trip_07829,trip_07828,390,,300,Inbound,1
2025-01-19,Red,stop_026,trip_07830,trip_07829,420,,300,Outbound,0
2025-01-20,Orange,stop_027,trip_07831,trip_07830,450,,300,Inbound,1
2025-01-21,Red,stop_028,trip_07832,trip_07831,480,,300,Outbound,0
2025-01-22,Orange,stop_029,trip_07833,trip_07832,510,,300,Inbound,1
2025-01-23,Red,stop_030,trip_07834,trip_07833,540,,300,Outbound,0
2025-01-24,Orange,stop_031,trip_07835,trip_07834,570,,300,Inbound,1
2025-01-25,Red,stop_032,trip_07836,trip_07835,240,,300,Outbound,0
2025-01-26,Orange,stop_033,trip_07837,trip_07836,270,,300,Inbound,1
2025-01-27,Red,stop_034,trip_07838,trip_07837,300,,300,Outbound,0
2025-01-28,Orange,stop_035,trip_07839,trip_07838,330,,300,Inbound,1
2025-01-29,Red,stop_001,trip_07840,trip_07839,360,,300,Outbound,0
2025-01-30,Orange,stop_002,trip_07841,trip_07840,390,,300,Inbound,1
2025-01-31,Red,stop_003,trip_07842,trip_07841,420,,300,Outbound,0
2025-01-01,Orange,stop_004,trip_07843,trip_07842,450,,300,Inbound,1
2025-01-02,Red,stop_005,trip_07844,trip_07843,480,,300,Outbound,0
2025-01-03,Orange,stop_006,trip_07845,trip_07844,510,,300,Inbound,1
2025-01-04,Red,stop_007,trip_07846,trip_07845,540,,300,Outbound,0
2025-01-05,Orange,stop_008,trip_07847,trip_07846,570,,300,Inbound,1
2025-01-06,Red,stop_009,trip_07848,trip_07847,240,,300,Outbound,0
2025-01-07,Orange,stop_010,trip_07849,trip_07848,270,,300,Inbound,1
2025-01-08,Red,stop_011,trip_07850,trip_07849,300,,300,Outbound,0
2025-01-09,Orange,stop_012,trip_07851,trip_07850,330,,300,Inbound,1
2025-01-10,Red,stop_013,trip_07852,trip_07851,360,,300,Outbound,0
2025-01-11,Orange,stop_014,trip_07853,trip_07852,390,,300,Inbound,1
2025-01-12,Red,stop_015,trip_07854,trip_07853,420,,300,Outbound,0
2025-01-13,Orange,stop_016,trip_07855,trip_07854,450,,300,Inbound,1
2025-01-14,Red,stop_017,trip_07856,trip_07855,480,,300,Outbound,0
2025-01-15,Orange,stop_018,trip_07857,trip_07856,510,,300,Inbound,1
2025-01-16,Red,stop_019,trip_07858,trip_07857,540,,300,Outbound,0
2025-01-17,Orange,stop_020,trip_07859,trip_07858,570,,300,Inbound,1
2025-01-18,Red,stop_021,trip_07860,trip_07859,240,,300,Outbound,0
2025-01-19,Orange,stop_022,trip_07861,trip_07860,270,,300,Inbound,1
2025-01-20,Red,stop_023,trip_07862,trip_07861,300,,300,Outbound,0
2025-01-21,Orange,stop_024,trip_07863,trip_07862,330,,300,Inbound,1
2025-01-22,Red,stop_025,trip_07864,trip_07863,360,,300,Outbound,0
2025-01-23,Orange,stop_026,trip_07865,trip_07864,390,,300,Inbound,1
2025-01-24,Red,stop_027,trip_07866,trip_07865,420,,300,Outbound,0
2025-01-25,Orange,stop_028,trip_07867,trip_07866,450,,300,Inbound,1
2025-01-26,Red,stop_029,trip_07868,trip_07867,480,,300,Outbound,0
2025-01-27,Orange,stop_030,trip_07869,trip_07868,510,,300,Inbound,1
2025-01-28,Red,stop_031,trip_07870,trip_07869,540,,300,Outbound,0
2025-01-29,Orange,stop_032,trip_07871,trip_07870,570,,300,Inbound,1
2025-01-30,Red,stop_033,trip_07872,trip_07871,240,,300,Outbound,0
2025-01-31,Orange,stop_034,trip_07873,trip_07872,270,,300,Inbound,1
2025-01-01,Red,stop_035,trip_07874,trip_07873,300,,300,Outbound,0
2025-01-02,Orange,stop_001,trip_07875,trip_07874,330,,300,Inbound,1
2025-01-03,Red,stop_002,trip_07876,trip_07875,360,,300,Outbound,0
2025-01-04,Orange,stop_003,trip_07877,trip_07876,390,,300,Inbound,1
2025-01-05,Red,stop_004,trip_07878,trip_07877,420,,300,Outbound,0
2025-01-06,Orange,stop_005,trip_07879,trip_07878,450,,300,Inbound,1
2025-01-07,Red,stop_006,trip_07880,trip_07879,480,,300,Outbound,0
2025-01-08,Orange,stop_007,trip_07881,trip_07880,510,,300,Inbound,1
2025-01-09,Red,stop_008,trip_07882,trip_07881,540,,300,Outbound,0
2025-01-10,Orange,stop_009,trip_07883,trip_07882,570,,300,Inbound,1
2025-01-11,Red,stop_010,trip_07884,trip_07883,240,,300,Outbound,0
2025-01-12,Orange,stop_011,trip_07885,trip_07884,270,,300,Inbound,1
2025-01-13,Red,stop_012,trip_07886,trip_07885,300,,300,Outbound,0
2025-01-14,Orange,stop_013,trip_07887,trip_07886,330,,300,Inbound,1
2025-01-15,Red,stop_014,trip_07888,trip_07887,360,,300,Outbound,0
2025-01-16,Orange,stop_015,trip_07889,trip_07888,390,,300,Inbound,1
2025-01-17,Red,stop_016,trip_07890,trip_07889,420,,300,Outbound,0
2025-01-18,Orange,stop_017,trip_07891,trip_07890,450,,300,Inbound,1
2025-01-19,Red,stop_018,trip_07892,trip_07891,480,,300,Outbound,0
2025-01-20,Orange,stop_019,trip_07893,trip_07892,510,,300,Inbound,1
2025-01-21,Red,stop_020,trip_07894,trip_07893,540,,300,Outbound,0
2025-01-22,Orange,stop_021,trip_07895,trip_07894,570,,300,Inbound,1
2025-01-23,Red,stop_022,trip_07896,trip_07895,240,,300,Outbound,0
2025-01-24,Orange,stop_023,trip_07897,trip_07896,270,,300,Inbound,1
2025-01-25,Red,stop_024,trip_07898,trip_07897,300,,300,Outbound,0
2025-01-26,Orange,stop_025,trip_07899,trip_07898,330,,300,Inbound,1
2025-01-27,Red,stop_026,trip_07900,trip_07899,360,,300,Outbound,0
2025-01-28,Orange,stop_027,trip_07901,trip_07900,390,,300,Inbound,1
2025-01-29,Red,stop_028,trip_07902,trip_07901,420,,300,Outbound,0
2025-01-30,Orange,stop_029,trip_07903,trip_07902,450,,300,Inbound,1
2025-01-31,Red,stop_030,trip_07904,trip_07903,480,,300,Outbound,0
2025-01-01,Orange,stop_031,trip_07905,trip_07904,510,,300,Inbound,1
2025-01-02,Red,stop_032,trip_07906,trip_07905,540,,300,Outbound,0
2025-01-03,Orange,stop_033,trip_07907,trip_07906,570,,300,Inbound,1
2025-01-04,Red,stop_034,trip_07908,trip_07907,240,,300,Outbound,0
2025-01-05,Orange,stop_035,trip_07909,trip_07908,270,,300,Inbound,1
2025-01-06,Red,stop_001,trip_07910,trip_07909,300,,300,Outbound,0
2025-01-07,Orange,stop_002,trip_07911,trip_07910,330,,300,Inbound,1
2025-01-08,Red,stop_003,trip_07912,trip_07911,360,,300,Outbound,0
2025-01-09,Orange,stop_004,trip_07913,trip_07912,390,,300,Inbound,1
2025-01-10,Red,stop_005,trip_07914,trip_07913,420,,300,Outbound,0
2025-01-11,Orange,stop_006,trip_07915,trip_07914,450,,300,Inbound,1
2025-01-12,Red,stop_007,trip_07916,trip_07915,480,,300,Outbound,0
2025-01-13,Orange,stop_008,trip_07917,trip_07916,510,,300,Inbound,1
2025-01-14,Red,stop_009,trip_07918,trip_07917,540,,300,Outbound,0
2025-01-15,Orange,stop_010,trip_07919,trip_07918,570,,300,Inbound,1
2025-01-16,Red,stop_011,trip_07920,trip_07919,240,,300,Outbound,0
2025-01-17,Orange,stop_012,trip_07921,trip_07920,270,,300,Inbound,1
2025-01-18,Red,stop_013,trip_07922,trip_07921,300,,300,Outbound,0
2025-01-19,Orange,stop_014,trip_07923,trip_07922,330,,300,Inbound,1
2025-01-20,Red,stop_015,trip_07924,trip_07923,360,,300,Outbound,0
2025-01-21,Orange,stop_016,trip_07925,trip_07924,390,,300,Inbound,1
2025-01-22,Red,stop_017,trip_07926,trip_07925,420,,300,Outbound,0
2025-01-23,Orange,stop_018,trip_07927,trip_07926,450,,300,Inbound,1
2025-01-24,Red,stop_019,trip_07928,trip_07927,480,,300,Outbound,0
2025-01-25,Orange,stop_020,trip_07929,trip_07928,510,,300,Inbound,1
2025-01-26,Red,stop_021,trip_07930,trip_07929,540,,300,Outbound,0
2025-01-27,Orange,stop_022,trip_07931,trip_07930,570,,300,Inbound,1
2025-01-28,Red,stop_023,trip_07932,trip_07931,240,,300,Outbound,0
