service_date,route_id,stop_id,trip_id,event_type,event_time_sec,schedule_deviation_sec,direction,direction_id
2025-01-28,Orange,stop_022,trip_07901,DEP,18180,181,Inbound,1
2025-01-29,Red,stop_023,trip_07902,ARR,18360,182,Outbound,0
2025-01-30,Orange,stop_024,trip_07903,DEP,18540,183,Inbound,1
2025-01-31,Red,stop_025,trip_07904,ARR,18720,184,Outbound,0
2025-01-01,Orange,stop_026,trip_07905,DEP,18900,185,Inbound,1
2025-01-02,Red,stop_027,trip_07906,ARR,19080,186,Outbound,0
2025-01-03,Orange,stop_028,trip_07907,DEP,19260,187,Inbound,1
2025-01-04,Red,stop_029,trip_07908,ARR,19440,188,Outbound,0
2025-01-05,Orange,stop_030,trip_07909,DEP,19620,189,Inbound,1
2025-01-06,Red,stop_031,trip_07910,ARR,19800,190,Outbound,0
2025-01-07,Orange,stop_032,trip_07911,DEP,19980,191,Inbound,1
2025-01-08,Red,stop_033,trip_07912,ARR,20160,192,Outbound,0
2025-01-09,Orange,stop_034,trip_07913,DEP,20340,193,Inbound,1
2025-01-10,Red,stop_035,trip_07914,ARR,20520,194,Outbound,0
2025-01-11,Orange,stop_036,trip_07915,DEP,20700,195,Inbound,1
2025-01-12,Red,stop_037,trip_07916,ARR,20880,196,Outbound,0
2025-01-13,Orange,stop_038,trip_07917,DEP,21060,197,Inbound,1
2025-01-14,Red,stop_039,trip_07918,ARR,21240,198,Outbound,0
2025-01-15,Orange,stop_040,trip_07919,DEP,21420,199,Inbound,1
2025-01-16,Red,stop_001,trip_07920,ARR,18000,200,Outbound,0
2025-01-17,Orange,stop_002,trip_07921,DEP,18180,201,Inbound,1
2025-01-18,Red,stop_003,trip_07922,ARR,18360,202,Outbound,0
2025-01-19,Orange,stop_004,trip_07923,DEP,18540,203,Inbound,1
2025-01-20,Red,stop_005,trip_07924,ARR,18720,204,Outbound,0
2025-01-21,Orange,stop_006,trip_07925,DEP,18900,205,Inbound,1
2025-01-22,Red,stop_007,trip_07926,ARR,19080,206,Outbound,0
2025-01-23,Orange,stop_008,trip_07927,DEP,19260,207,Inbound,1
2025-01-24,Red,stop_009,trip_07928,ARR,19440,208,Outbound,0
2025-01-25,Orange,stop_010,trip_07929,DEP,19620,209,Inbound,1
2025-01-26,Red,stop_011,trip_07930,ARR,19800,210,Outbound,0
2025-01-27,Orange,stop_012,trip_07931,DEP,19980,211,Inbound,1
2025-01-28,Red,stop_013,trip_07932,ARR,20160,212,Outbound,0
2025-01-29,Orange,stop_014,trip_07933,DEP,20340,213,Inbound,1
2025-01-30,Red,stop_015,trip_07934,ARR,20520,214,Outbound,0
2025-01-31,Orange,stop_016,trip_07935,DEP,20700,215,Inbound,1
2025-01-01,Red,stop_017,trip_07936,ARR,20880,216,Outbound,0
2025-01-02,Orange,stop_018,trip_07937,DEP,21060,217,Inbound,1
2025-01-03,Red,stop_019,trip_07938,ARR,21240,218,Outbound,0
2025-01-04,Orange,stop_020,trip_07939,DEP,21420,219,Inbound,1
2025-01-05,Red,stop_021,trip_07940,ARR,18000,220,Outbound,0
2025-01-06,Orange,stop_022,trip_07941,DEP,18180,221,Inbound,1
2025-01-07,Red,stop_023,trip_07942,ARR,18360,222,Outbound,0
2025-01-08,Orange,stop_024,trip_07943,DEP,18540,223,Inbound,1
2025-01-09,Red,stop_025,trip_07944,ARR,18720,224,Outbound,0
2025-01-10,Orange,stop_026,trip_07945,DEP,18900,225,Inbound,1
2025-01-11,Red,stop_027,trip_07946,ARR,19080,226,Outbound,0
2025-01-12,Orange,stop_028,trip_07947,DEP,19260,227,Inbound,1
2025-01-13,Red,stop_029,trip_07948,ARR,19440,228,Outbound,0
2025-01-14,Orange,stop_030,trip_07949,DEP,19620,229,Inbound,1
2025-01-15,Red,stop_031,trip_07950,ARR,19800,230,Outbound,0
2025-01-16,Orange,stop_032,trip_07951,DEP,19980,231,Inbound,1
2025-01-17,Red,stop_033,trip_07952,ARR,20160,232,Outbound,0
2025-01-18,Orange,stop_034,trip_07953,DEP,20340,233,Inbound,1
2025-01-19,Red,stop_035,trip_07954,ARR,20520,234,Outbound,0
2025-01-20,Orange,stop_036,trip_07955,DEP,20700,235,Inbound,1
2025-01-21,Red,stop_037,trip_07956,ARR,20880,236,Outbound,0
2025-01-22,Orange,stop_038,trip_07957,DEP,21060,237,Inbound,1
2025-01-23,Red,stop_039,trip_07958,ARR,21240,238,Outbound,0
2025-01-24,Orange,stop_040,trip_07959,DEP,21420,239,Inbound,1
2025-01-25,Red,stop_001,trip_07960,ARR,18000,240,Outbound,0
2025-01-26,Orange,stop_002,trip_07961,DEP,18180,241,Inbound,1
2025-01-27,Red,stop_003,trip_07962,ARR,18360,242,Outbound,0
2025-01-28,Orange,stop_004,trip_07963,DEP,18540,243,Inbound,1
2025-01-29,Red,stop_005,trip_07964,ARR,18720,244,Outbound,0
2025-01-30,Orange,stop_006,trip_07965,DEP,18900,245,Inbound,1
2025-01-31,Red,stop_007,trip_07966,ARR,19080,246,Outbound,0
2025-01-01,Orange,stop_008,trip_07967,DEP,19260,247,Inbound,1
2025-01-02,Red,stop_009,trip_07968,ARR,19440,248,Outbound,0
2025-01-03,Orange,stop_010,trip_07969,DEP,19620,249,Inbound,1
2025-01-04,Red,stop_011,trip_07970,ARR,19800,250,Outbound,0
2025-01-05,Orange,stop_012,trip_07971,DEP,19980,251,Inbound,1
2025-01-06,Red,stop_013,trip_07972,ARR,20160,252,Outbound,0
2025-01-07,Orange,stop_014,trip_07973,DEP,20340,253,Inbound,1
2025-01-08,Red,stop_015,trip_07974,ARR,20520,254,Outbound,0
2025-01-09,Orange,stop_016,trip_07975,DEP,20700,255,Inbound,1
2025-01-10,Red,stop_017,trip_07976,ARR,20880,256,Outbound,0
2025-01-11,Orange,stop_018,trip_07977,DEP,21060,257,Inbound,1
2025-01-12,Red,stop_019,trip_07978,ARR,21240,258,Outbound,0
2025-01-13,Orange,stop_020,trip_07979,DEP,21420,259,Inbound,1
2025-01-14,Red,stop_021,trip_07980,ARR,18000,260,Outbound,0
2025-01-15,Orange,stop_022,trip_07981,DEP,18180,261,Inbound,1
2025-01-16,Red,stop_023,trip_07982,ARR,18360,262,Outbound,0
2025-01-17,Orange,stop_024,trip_07983,DEP,18540,263,Inbound,1
2025-01-18,Red,stop_025,trip_07984,ARR,18720,264,Outbound,0
2025-01-19,Orange,stop_026,trip_07985,DEP,18900,265,Inbound,1
2025-01-20,Red,stop_027,trip_07986,ARR,19080,266,Outbound,0
2025-01-21,Orange,stop_028,trip_07987,DEP,19260,267,Inbound,1
2025-01-22,Red,stop_029,trip_07988,ARR,19440,268,Outbound,0
2025-01-23,Orange,stop_030,trip_07989,DEP,19620,269,Inbound,1
2025-01-24,Red,stop_031,trip_07990,ARR,19800,270,Outbound,0
2025-01-25,Orange,stop_032,trip_07991,DEP,19980,271,Inbound,1
2025-01-26,Red,stop_033,trip_07992,ARR,20160,272,Outbound,0
2025-01-27,Orange,stop_034,trip_07993,DEP,20340,273,Inbound,1
2025-01-28,Red,stop_035,trip_07994,ARR,20520,274,Outbound,0
2025-01-29,Orange,stop_036,trip_07995,DEP,20700,275,Inbound,1
2025-01-30,Red,stop_037,trip_07996,ARR,20880,276,Outbound,0
2025-01-31,Orange,stop_038,trip_07997,DEP,21060,277,Inbound,1
2025-01-01,Red,stop_039,trip_07998,ARR,21240,278,Outbound,0
2025-01-02,Orange,stop_040,trip_07999,DEP,21420,279,Inbound,1
2025-01-03,Red,stop_001,trip_08000,ARR,18000,-120,Outbound,0
2025-01-04,Orange,stop_002,trip_08001,DEP,18180,-119,Inbound,1
2025-01-05,Red,stop_003,trip_08002,ARR,18360,-118,Outbound,0
2025-01-06,Orange,stop_004,trip_08003,DEP,18540,-117,Inbound,1
2025-01-07,Red,stop_005,trip_08004,ARR,18720,-116,Outbound,0
2025-01-08,Orange,stop_006,trip_08005,DEP,18900,-115,Inbound,1
2025-01-09,Red,stop_007,trip_08006,ARR,19080,-114,Outbound,0
2025-01-10,Orange,stop_008,trip_08007,DEP,19260,-113,Inbound,1
2025-01-11,Red,stop_009,trip_08008,ARR,19440,-112,Outbound,0
2025-01-12,Orange,stop_010,trip_08009,DEP,19620,-111,Inbound,1
2025-01-13,Red,stop_011,trip_08010,ARR,19800,-110,Outbound,0
2025-01-14,Orange,stop_012,trip_08011,DEP,19980,-109,Inbound,1
2025-01-15,Red,stop_013,trip_08012,ARR,20160,-108,Outbound,0
2025-01-16,Orange,stop_014,trip_08013,DEP,20340,-107,Inbound,1
2025-01-17,Red,stop_015,trip_08014,ARR,20520,-106,Outbound,0
2025-01-18,Orange,stop_016,trip_08015,DEP,20700,-105,Inbound,1
2025-01-19,Red,stop_017,trip_08016,ARR,20880,-104,Outbound,0
2025-01-20,Orange,stop_018,trip_08017,DEP,21060,-103,Inbound,1
2025-01-21,Red,stop_019,trip_08018,ARR,21240,-102,Outbound,0
2025-01-22,Orange,stop_020,trip_08019,DEP,21420,-101,Inbound,1
2025-01-23,Red,stop_021,trip_08020,ARR,18000,-100,Outbound,0
2025-01-24,Orange,stop_022,trip_08021,DEP,18180,-99,Inbound,1
2025-01-25,Red,stop_023,trip_08022,ARR,18360,-98,Outbound,0
2025-01-26,Orange,stop_024,trip_08023,DEP,18540,-97,Inbound,1
2025-01-27,Red,stop_025,trip_08024,ARR,18720,-96,Outbound,0
2025-01-28,Orange,stop_026,trip_08025,DEP,18900,-95,Inbound,1
2025-01-29,Red,stop_027,trip_08026,ARR,19080,-94,Outbound,0
2025-01-30,Orange,stop_028,trip_08027,DEP,19260,-93,Inbound,1
2025-01-31,Red,stop_029,trip_08028,ARR,19440,-92,Outbound,0
2025-01-01,Orange,stop_030,trip_08029,DEP,19620,-91,Inbound,1
2025-01-02,Red,stop_031,trip_08030,ARR,19800,-90,Outbound,0
2025-01-03,Orange,stop_032,trip_08031,DEP,19980,-89,Inbound,1
2025-01-04,Red,stop_033,trip_08032,ARR,20160,-88,Outbound,0
2025-01-05,Orange,stop_034,trip_08033,DEP,20340,-87,Inbound,1
2025-01-06,Red,stop_035,trip_08034,ARR,20520,-86,Outbound,0
2025-01-07,Orange,stop_036,trip_08035,DEP,20700,-85,Inbound,1
2025-01-08,Red,stop_037,trip_08036,ARR,20880,-84,Outbound,0
2025-01-09,Orange,stop_038,trip_08037,DEP,21060,-83,Inbound,1
2025-01-10,Red,stop_039,trip_08038,ARR,21240,-82,Outbound,0
2025-01-11,Orange,stop_040,trip_08039,DEP,21420,-81,Inbound,1
2025-01-12,Red,stop_001,trip_08040,ARR,18000,-80,Outbound,0
2025-01-13,Orange,stop_002,trip_08041,DEP,18180,-79,Inbound,1
2025-01-14,Red,stop_003,trip_08042,ARR,18360,-78,Outbound,0
2025-01-15,Orange,stop_004,trip_08043,DEP,18540,-77,Inbound,1
2025-01-16,Red,stop_005,trip_08044,ARR,18720,-76,Outbound,0
2025-01-17,Orange,stop_006,trip_08045,DEP,18900,-75,Inbound,1
2025-01-18,Red,stop_007,trip_08046,ARR,19080,-74,Outbound,0
2025-01-19,Orange,stop_008,trip_08047,DEP,19260,-73,Inbound,1
2025-01-20,Red,stop_009,trip_08048,ARR,19440,-72,Outbound,0
2025-01-21,Orange,stop_010,trip_08049,DEP,19620,-71,Inbound,1
2025-01-22,Red,stop_011,trip_08050,ARR,19800,-70,Outbound,0
2025-01-23,Orange,stop_012,trip_08051,DEP,19980,-69,Inbound,1
2025-01-24,Red,stop_013,trip_08052,ARR,20160,-68,Outbound,0
2025-01-25,Orange,stop_014,trip_08053,DEP,20340,-67,Inbound,1
2025-01-26,Red,stop_015,trip_08054,ARR,20520,-66,Outbound,0
2025-01-27,Orange,stop_016,trip_08055,DEP,20700,-65,Inbound,1
2025-01-28,Red,stop_017,trip_08056,ARR,20880,-64,Outbound,0
2025-01-29,Orange,stop_018,trip_08057,DEP,21060,-63,Inbound,1
2025-01-30,Red,stop_019,trip_08058,ARR,21240,-62,Outbound,0
2025-01-31,Orange,stop_020,trip_08059,DEP,21420,-61,Inbound,1
2025-01-01,Red,stop_021,trip_08060,ARR,18000,-60,Outbound,0
2025-01-02,Orange,stop_022,trip_08061,DEP,18180,-59,Inbound,1
2025-01-03,Red,stop_023,trip_08062,ARR,18360,-58,Outbound,0
2025-01-04,Orange,stop_024,trip_08063,DEP,18540,-57,Inbound,1
2025-01-05,Red,stop_025,trip_08064,ARR,18720,-56,Outbound,0
2025-01-06,Orange,stop_026,trip_08065,DEP,18900,-55,Inbound,1
2025-01-07,Red,stop_027,trip_08066,ARR,19080,-54,Outbound,0
2025-01-08,Orange,stop_028,trip_08067,DEP,19260,-53,Inbound,1
2025-01-09,Red,stop_029,trip_08068,ARR,19440,-52,Outbound,0
2025-01-10,Orange,stop_030,trip_08069,DEP,19620,-51,Inbound,1
2025-01-11,Red,stop_031,trip_08070,ARR,19800,-50,Outbound,0
2025-01-12,Orange,stop_032,trip_08071,DEP,19980,-49,Inbound,1
2025-01-13,Red,stop_033,trip_08072,ARR,20160,-48,Outbound,0
2025-01-14,Orange,stop_034,trip_08073,DEP,20340,-47,Inbound,1
2025-01-15,Red,stop_035,trip_08074,ARR,20520,-46,Outbound,0
2025-01-16,Orange,stop_036,trip_08075,DEP,20700,-45,Inbound,1
2025-01-17,Red,stop_037,trip_08076,ARR,20880,-44,Outbound,0
2025-01-18,Orange,stop_038,trip_08077,DEP,21060,-43,Inbound,1
2025-01-19,Red,stop_039,trip_08078,ARR,21240,-42,Outbound,0
2025-01-20,Orange,stop_040,trip_08079,DEP,21420,-41,Inbound,1
2025-01-21,Red,stop_001,trip_08080,ARR,18000,-40,Outbound,0
2025-01-22,Orange,stop_002,trip_08081,DEP,18180,-39,Inbound,1
2025-01-23,Red,stop_003,trip_08082,ARR,18360,-38,Outbound,0
2025-01-24,Orange,stop_004,trip_08083,DEP,18540,-37,Inbound,1
2025-01-25,Red,stop_005,trip_08084,ARR,18720,-36,Outbound,0
2025-01-26,Orange,stop_006,trip_08085,DEP,18900,-35,Inbound,1
2025-01-27,Red,stop_007,trip_08086,ARR,19080,-34,Outbound,0
2025-01-28,Orange,stop_008,trip_08087,DEP,19260,-33,Inbound,1
2025-01-29,Red,stop_009,trip_08088,ARR,19440,-32,Outbound,0
2025-01-30,Orange,stop_010,trip_08089,DEP,19620,-31,Inbound,1
2025-01-31,Red,stop_011,trip_08090,ARR,19800,-30,Outbound,0
2025-01-01,Orange,stop_012,trip_08091,DEP,19980,-29,Inbound,1
2025-01-02,Red,stop_013,trip_08092,ARR,20160,-28,Outbound,0
2025-01-03,Orange,stop_014,trip_08093,DEP,20340,-27,Inbound,1
2025-01-04,Red,stop_015,trip_08094,ARR,20520,-26,Outbound,0
2025-01-05,Orange,stop_016,trip_08095,DEP,20700,-25,Inbound,1
2025-01-06,Red,stop_017,trip_08096,ARR,20880,-24,Outbound,0
2025-01-07,Orange,stop_018,trip_08097,DEP,21060,-23,Inbound,1
2025-01-08,Red,stop_019,trip_08098,ARR,21240,-22,Outbound,0
2025-01-09,Orange,stop_020,trip_08099,DEP,21420,-21,Inbound,1
2025-01-10,Red,stop_021,trip_08100,ARR,18000,-20,Outbound,0
2025-01-11,Orange,stop_022,trip_08101,DEP,18180,-19,Inbound,1
2025-01-12,Red,stop_023,trip_08102,ARR,18360,-18,Outbound,0
2025-01-13,Orange,stop_024,trip_08103,DEP,18540,-17,Inbound,1
2025-01-14,Red,stop_025,trip_08104,ARR,18720,-16,Outbound,0
2025-01-15,Orange,stop_026,trip_08105,DEP,18900,-15,Inbound,1
2025-01-16,Red,stop_027,trip_08106,ARR,19080,-14,Outbound,0
2025-01-17,Orange,stop_028,trip_08107,DEP,19260,-13,Inbound,1
2025-01-18,Red,stop_029,trip_08108,ARR,19440,-12,Outbound,0
2025-01-19,Orange,stop_030,trip_08109,DEP,19620,-11,Inbound,1
2025-01-20,Red,stop_031,trip_08110,ARR,19800,-10,Outbound,0
2025-01-21,Orange,stop_032,trip_08111,DEP,19980,-9,Inbound,1
2025-01-22,Red,stop_033,trip_08112,ARR,20160,-8,Outbound,0
2025-01-23,Orange,stop_034,trip_08113,DEP,20340,-7,Inbound,1
2025-01-24,Red,stop_035,trip_08114,ARR,20520,-6,Outbound,0
2025-01-25,Orange,stop_036,trip_08115,DEP,20700,-5,Inbound,1
2025-01-26,Red,stop_037,trip_08116,ARR,20880,-4,Outbound,0
2025-01-27,Orange,stop_038,trip_08117,DEP,21060,-3,Inbound,1
2025-01-28,Red,stop_039,trip_08118,ARR,21240,-2,Outbound,0
2025-01-29,Orange,stop_040,trip_08119,DEP,21420,-1,Inbound,1
2025-01-30,Red,stop_001,trip_08120,ARR,18000,0,Outbound,0
2025-01-31,Orange,stop_002,trip_08121,DEP,18180,1,Inbound,1
2025-01-01,Red,stop_003,trip_08122,ARR,18360,2,Outbound,0
2025-01-02,Orange,stop_004,trip_08123,DEP,18540,3,Inbound,1
2025-01-03,Red,stop_005,trip_08124,ARR,18720,4,Outbound,0
2025-01-04,Orange,stop_006,trip_08125,DEP,18900,5,Inbound,1
2025-01-05,Red,stop_007,trip_08126,ARR,19080,6,Outbound,0
2025-01-06,Orange,stop_008,trip_08127,DEP,19260,7,Inbound,1
2025-01-07,Red,stop_009,trip_08128,ARR,19440,8,Outbound,0
2025-01-08,Orange,stop_010,trip_08129,DEP,19620,9,Inbound,1
2025-01-09,Red,stop_011,trip_08130,ARR,19800,10,Outbound,0
2025-01-10,Orange,stop_012,trip_08131,DEP,19980,11,Inbound,1
2025-01-11,Red,stop_013,trip_08132,ARR,20160,12,Outbound,0
2025-01-12,Orange,stop_014,trip_08133,DEP,20340,13,Inbound,1
2025-01-13,Red,stop_015,trip_08134,ARR,20520,14,Outbound,0
2025-01-14,Orange,stop_016,trip_08135,DEP,20700,15,Inbound,1
2025-01-15,Red,stop_017,trip_08136,ARR,20880,16,Outbound,0
2025-01-16,Orange,stop_018,trip_08137,DEP,21060,17,Inbound,1
2025-01-17,Red,stop_019,trip_08138,ARR,21240,18,Outbound,0
2025-01-18,Orange,stop_020,trip_08139,DEP,21420,19,Inbound,1
2025-01-19,Red,stop_021,trip_08140,ARR,18000,20,Outbound,0
2025-01-20,Orange,stop_022,trip_08141,DEP,18180,21,Inbound,1
2025-01-21,Red,stop_023,trip_08142,ARR,18360,22,Outbound,0
2025-01-22,Orange,stop_024,trip_08143,DEP,18540,23,Inbound,1
2025-01-23,Red,stop_025,trip_08144,ARR,18720,24,Outbound,0
2025-01-24,Orange,stop_026,trip_08145,DEP,18900,25,Inbound,1
2025-01-25,Red,stop_027,trip_08146,ARR,19080,26,Outbound,0
2025-01-26,Orange,stop_028,trip_08147,DEP,19260,27,Inbound,1
2025-01-27,Red,stop_029,trip_08148,ARR,19440,28,Outbound,0
2025-01-28,Orange,stop_030,trip_08149,DEP,19620,29,Inbound,1
2025-01-29,Red,stop_031,trip_08150,ARR,19800,30,Outbound,0
2025-01-30,Orange,stop_032,trip_08151,DEP,19980,31,Inbound,1
2025-01-31,Red,stop_033,trip_08152,ARR,20160,32,Outbound,0
2025-01-01,Orange,stop_034,trip_08153,DEP,20340,33,Inbound,1
2025-01-02,Red,stop_035,trip_08154,ARR,20520,34,Outbound,0
2025-01-03,Orange,stop_036,trip_08155,DEP,20700,35,Inbound,1
2025-01-04,Red,stop_037,trip_08156,ARR,20880,36,Outbound,0
2025-01-05,Orange,stop_038,trip_08157,DEP,21060,37,Inbound,1
2025-01-06,Red,stop_039,trip_08158,ARR,21240,38,Outbound,0
2025-01-07,Orange,stop_040,trip_08159,DEP,21420,39,Inbound,1
2025-01-08,Red,stop_001,trip_08160,ARR,18000,40,Outbound,0
2025-01-09,Orange,stop_002,trip_08161,DEP,18180,41,Inbound,1
2025-01-10,Red,stop_003,trip_08162,ARR,18360,42,Outbound,0
2025-01-11,Orange,stop_004,trip_08163,DEP,18540,43,Inbound,1
2025-01-12,Red,stop_005,trip_08164,ARR,18720,44,Outbound,0
2025-01-13,Orange,stop_006,trip_08165,DEP,18900,45,Inbound,1
2025-01-14,Red,stop_007,trip_08166,ARR,19080,46,Outbound,0
2025-01-15,Orange,stop_008,trip_08167,DEP,19260,47,Inbound,1
2025-01-16,Red,stop_009,trip_08168,ARR,19440,48,Outbound,0
2025-01-17,Orange,stop_010,trip_08169,DEP,19620,49,Inbound,1
2025-01-18,Red,stop_011,trip_08170,ARR,19800,50,Outbound,0
2025-01-19,Orange,stop_012,trip_08171,DEP,19980,51,Inbound,1
2025-01-20,Red,stop_013,trip_08172,ARR,20160,52,Outbound,0
2025-01-21,Orange,stop_014,trip_08173,DEP,20340,53,Inbound,1
2025-01-22,Red,stop_015,trip_08174,ARR,20520,54,Outbound,0
2025-01-23,Orange,stop_016,trip_08175,DEP,20700,55,Inbound,1
2025-01-24,Red,stop_017,trip_08176,ARR,20880,56,Outbound,0
2025-01-25,Orange,stop_018,trip_08177,DEP,21060,57,Inbound,1
2025-01-26,Red,stop_019,trip_08178,ARR,21240,58,Outbound,0
2025-01-27,Orange,stop_020,trip_08179,DEP,21420,59,Inbound,1
2025-01-28,Red,stop_021,trip_08180,ARR,18000,60,Outbound,0
2025-01-29,Orange,stop_022,trip_08181,DEP,18180,61,Inbound,1
2025-01-30,Red,stop_023,trip_08182,ARR,18360,62,Outbound,0
2025-01-31,Orange,stop_024,trip_08183,DEP,18540,63,Inbound,1
2025-01-01,Red,stop_025,trip_08184,ARR,18720,64,Outbound,0
2025-01-02,Orange,stop_026,trip_08185,DEP,18900,65,Inbound,1
2025-01-03,Red,stop_027,trip_08186,ARR,19080,66,Outbound,0
2025-01-04,Orange,stop_028,trip_08187,DEP,19260,67,Inbound,1
2025-01-05,Red,stop_029,trip_08188,ARR,19440,68,Outbound,0
2025-01-06,Orange,stop_030,trip_08189,DEP,19620,69,Inbound,1
2025-01-07,Red,stop_031,trip_08190,ARR,19800,70,Outbound,0
2025-01-08,Orange,stop_032,trip_08191,DEP,19980,71,Inbound,1
2025-01-09,Red,stop_033,trip_08192,ARR,20160,72,Outbound,0
2025-01-10,Orange,stop_034,trip_08193,DEP,20340,73,Inbound,1
2025-01-11,Red,stop_035,trip_08194,ARR,20520,74,Outbound,0
2025-01-12,Orange,stop_036,trip_08195,DEP,20700,75,Inbound,1
2025-01-13,Red,stop_037,trip_08196,ARR,20880,76,Outbound,0
2025-01-14,Orange,stop_038,trip_08197,DEP,21060,77,Inbound,1
2025-01-15,Red,stop_039,trip_08198,ARR,21240,78,Outbound,0
2025-01-16,Orange,stop_040,trip_08199,DEP,21420,79,Inbound,1
2025-01-17,Red,stop_001,trip_08200,ARR,18000,80,Outbound,0
2025-01-18,Orange,stop_002,trip_08201,DEP,18180,81,Inbound,1
2025-01-19,Red,stop_003,trip_08202,ARR,18360,82,Outbound,0
2025-01-20,Orange,stop_004,trip_08203,DEP,18540,83,Inbound,1
2025-01-21,Red,stop_005,trip_08204,ARR,18720,84,Outbound,0
2025-01-22,Orange,stop_006,trip_08205,DEP,18900,85,Inbound,1
2025-01-23,Red,stop_007,trip_08206,ARR,19080,86,Outbound,0
2025-01-24,Orange,stop_008,trip_08207,DEP,19260,87,Inbound,1
2025-01-25,Red,stop_009,trip_08208,ARR,19440,88,Outbound,0
2025-01-26,Orange,stop_010,trip_08209,DEP,19620,89,Inbound,1
2025-01-27,Red,stop_011,trip_08210,ARR,19800,90,Outbound,0
2025-01-28,Orange,stop_012,trip_08211,DEP,19980,91,Inbound,1
2025-01-29,Red,stop_013,trip_08212,ARR,20160,92,Outbound,0
2025-01-30,Orange,stop_014,trip_08213,DEP,20340,93,Inbound,1
2025-01-31,Red,stop_015,trip_08214,ARR,20520,94,Outbound,0
2025-01-01,Orange,stop_016,trip_08215,DEP,20700,95,Inbound,1
2025-01-02,Red,stop_017,trip_08216,ARR,20880,96,Outbound,0
2025-01-03,Orange,stop_018,trip_08217,DEP,21060,97,Inbound,1
2025-01-04,Red,stop_019,trip_08218,ARR,21240,98,Outbound,0
2025-01-05,Orange,stop_020,trip_08219,DEP,21420,99,Inbound,1
2025-01-06,Red,stop_021,trip_08220,ARR,18000,100,Outbound,0
2025-01-07,Orange,stop_022,trip_08221,DEP,18180,101,Inbound,1
2025-01-08,Red,stop_023,trip_08222,ARR,18360,102,Outbound,0
2025-01-09,Orange,stop_024,trip_08223,DEP,18540,103,Inbound,1
2025-01-10,Red,stop_025,trip_08224,ARR,18720,104,Outbound,0
2025-01-11,Orange,stop_026,trip_08225,DEP,18900,105,Inbound,1
2025-01-12,Red,stop_027,trip_08226,ARR,19080,106,Outbound,0
2025-01-13,Orange,stop_028,trip_08227,DEP,19260,107,Inbound,1
2025-01-14,Red,stop_029,trip_08228,ARR,19440,108,Outbound,0
2025-01-15,Orange,stop_030,trip_08229,DEP,19620,109,Inbound,1
2025-01-16,Red,stop_031,trip_08230,ARR,19800,110,Outbound,0
2025-01-17,Orange,stop_032,trip_08231,DEP,19980,111,Inbound,1
2025-01-18,Red,stop_033,trip_08232,ARR,20160,112,Outbound,0
2025-01-19,Orange,stop_034,trip_08233,DEP,20340,113,Inbound,1
2025-01-20,Red,stop_035,trip_08234,ARR,20520,114,Outbound,0
2025-01-21,Orange,stop_036,trip_08235,DEP,20700,115,Inbound,1
2025-01-22,Red,stop_037,trip_08236,ARR,20880,116,Outbound,0
2025-01-23,Orange,stop_038,trip_08237,DEP,21060,117,Inbound,1
2025-01-24,Red,stop_039,trip_08238,ARR,21240,118,Outbound,0
2025-01-25,Orange,stop_040,trip_08239,DEP,21420,119,Inbound,1
2025-01-26,Red,stop_001,trip_08240,ARR,18000,120,Outbound,0
2025-01-27,Orange,stop_002,trip_08241,DEP,18180,121,Inbound,1
2025-01-28,Red,stop_003,trip_08242,ARR,18360,122,Outbound,0
2025-01-29,Orange,stop_004,trip_08243,DEP,18540,123,Inbound,1
2025-01-30,Red,stop_005,trip_08244,ARR,18720,124,Outbound,0
2025-01-31,Orange,stop_006,trip_08245,DEP,18900,125,Inbound,1
2025-01-01,Red,stop_007,trip_08246,ARR,19080,126,Outbound,0
2025-01-02,Orange,stop_008,trip_08247,DEP,19260,127,Inbound,1
2025-01-03,Red,stop_009,trip_08248,ARR,19440,128,Outbound,0
2025-01-04,Orange,stop_010,trip_08249,DEP,19620,129,Inbound,1
2025-01-05,Red,stop_011,trip_08250,ARR,19800,130,Outbound,0
2025-01-06,Orange,stop_012,trip_08251,DEP,19980,131,Inbound,1
2025-01-07,Red,stop_013,trip_08252,ARR,20160,132,Outbound,0
2025-01-08,Orange,stop_014,trip_08253,DEP,20340,133,Inbound,1
2025-01-09,Red,stop_015,trip_08254,ARR,20520,134,Outbound,0
2025-01-10,Orange,stop_016,trip_08255,DEP,20700,135,Inbound,1
2025-01-11,Red,stop_017,trip_08256,ARR,20880,136,Outbound,0
2025-01-12,Orange,stop_018,trip_08257,DEP,21060,137,Inbound,1
2025-01-13,Red,stop_019,trip_08258,ARR,21240,138,Outbound,0
2025-01-14,Orange,stop_020,trip_08259,DEP,21420,139,Inbound,1
2025-01-15,Red,stop_021,trip_08260,ARR,18000,140,Outbound,0
2025-01-16,Orange,stop_022,trip_08261,DEP,18180,141,Inbound,1
2025-01-17,Red,stop_023,trip_08262,ARR,18360,142,Outbound,0
2025-01-18,Orange,stop_024,trip_08263,DEP,18540,143,Inbound,1
2025-01-19,Red,stop_025,trip_08264,ARR,18720,144,Outbound,0
2025-01-20,Orange,stop_026,trip_08265,DEP,18900,145,Inbound,1
2025-01-21,Red,stop_027,trip_08266,ARR,19080,146,Outbound,0
2025-01-22,Orange,stop_028,trip_08267,DEP,19260,147,Inbound,1
2025-01-23,Red,stop_029,trip_08268,ARR,19440,148,Outbound,0
